Rk,Player,Team,Conf,G,Receiving_Rec,Receiving_Yds,Receiving_Yards_Per_Rec,Receiving_TD,Receiving_Yards_Per_Game,Rushing_Att,Rushing_Yds,Rushing_Yards_Per_Att,Rushing_TD,Rushing_Yards_Per_Game,Scrimmage_Plays,Scrimmage_Yds,Scrimmage_Yards_Per_Play,Scrimmage_TD,Awards
1,Rome Odunze*,Washington,Pac-12,15,92,1640,17.8,13,109.3,2,37,18.5,1,2.5,94,1677,17.8,14,AA
2,Malik Nabers*,LSU,SEC,13,89,1569,17.6,14,120.7,1,1,1,0,0.1,90,1570,17.4,14,AA
3,Ricky White*,Nevada-Las Vegas,MWC,14,88,1483,16.9,8,105.9,1,1,1,0,0.1,89,1484,16.7,8,
4,Malik Washington,Virginia,ACC,12,110,1426,13,9,118.8,3,7,2.3,0,0.6,113,1433,12.7,9,
5,Tetairoa McMillan*,Arizona,Pac-12,13,90,1402,15.6,10,107.8,1,3,3,0,0.2,91,1405,15.4,10,
6,Troy Franklin*,Oregon,Pac-12,13,81,1383,17.1,14,106.4,0,0,,0,0,81,1383,17.1,14,
7,Caullin Lacy*,South Alabama,Sun Belt,12,91,1316,14.5,7,109.7,0,0,,0,0,91,1316,14.5,7,
8,Xavier Legette,South Carolina,SEC,12,71,1255,17.7,7,104.6,9,-9,-1,0,-0.8,80,1246,15.6,7,
9,Luther Burden*,Missouri,SEC,13,86,1212,14.1,9,93.2,7,31,4.4,0,2.4,93,1243,13.4,9,
10,Marvin Harrison Jr.*,Ohio State,Big Ten,12,67,1211,18.1,14,100.9,2,26,13,1,2.2,69,1237,17.9,15,H-4AA
11,Elijah Sarratt*,James Madison,Sun Belt,13,82,1191,14.5,8,91.6,1,1,1,1,0.1,83,1192,14.4,9,
12,Tez Johnson*,Oregon,Pac-12,14,86,1182,13.7,10,84.4,0,0,,0,0,86,1182,13.7,10,
13,Brian Thomas Jr.*,LSU,SEC,13,68,1177,17.3,17,90.5,1,-6,-6,0,-0.5,69,1171,17,17,
14,LaJohntay Wester,Florida Atlantic,American,12,108,1168,10.8,8,97.3,8,44,5.5,1,3.7,116,1212,10.4,9,
15,Ja'lynn Polk*,Washington,Pac-12,15,69,1159,16.8,9,77.3,4,32,8,1,2.1,73,1191,16.3,10,
16,Joshua Cephus*,UTSA,American,13,89,1151,12.9,10,88.5,1,-9,-9,0,-0.7,90,1142,12.7,10,
17,Javon Baker*,UCF,Big 12,13,52,1139,21.9,7,87.6,0,0,,0,0,52,1139,21.9,7,
18,Tory Horton,Colorado State,MWC,12,96,1136,11.8,8,94.7,0,0,,0,0,96,1136,11.8,8,
19,Kris Mitchell,Florida International,CUSA,12,64,1118,17.5,6,93.2,1,0,0,0,0,65,1118,17.2,6,
20,Xavier Restrepo*,Miami (FL),ACC,13,85,1092,12.8,6,84,0,0,,0,0,85,1092,12.8,6,
21,Roc Taylor*,Memphis,American,13,69,1083,15.7,4,83.3,2,2,1,0,0.2,71,1085,15.3,4,
22,Jalen Royals*,Utah State,MWC,13,71,1080,15.2,15,83.1,0,0,,0,0,71,1080,15.2,15,
23,CJ Daniels*,Liberty,CUSA,14,55,1067,19.4,10,76.2,0,0,,0,0,55,1067,19.4,10,
24,Tahj Washington*,USC,Pac-12,13,59,1062,18,8,81.7,1,10,10,0,0.8,60,1072,17.9,8,
25,Isaiah Williams,Illinois,Big Ten,12,82,1055,12.9,5,87.9,12,38,3.2,0,3.2,94,1093,11.6,5,
26,Reggie Brown*,James Madison,Sun Belt,13,53,1054,19.9,9,81.1,0,0,,0,0,53,1054,19.9,9,
27,Sean Atkins*,South Florida,American,13,92,1054,11.5,7,81.1,6,52,8.7,0,4,98,1106,11.3,7,
28,Kelly Akharaiyi,UTEP,CUSA,12,48,1033,21.5,7,86.1,1,7,7,0,0.6,49,1040,21.2,7,
29,Sam Pinckney*,Coastal Carolina,Sun Belt,13,72,1027,14.3,8,79,1,7,7,0,0.5,73,1034,14.2,8,
30,Steven McBride,Hawaii,MWC,13,63,1024,16.3,9,78.8,0,0,,0,0,63,1024,16.3,9,
31,Xavier Worthy*,Texas,Big 12,14,75,1014,13.5,5,72.4,4,35,8.8,0,2.5,79,1049,13.3,5,
32,Elic Ayomanor,Stanford,Pac-12,12,62,1013,16.3,6,84.4,0,0,,0,0,62,1013,16.3,6,
33,Jay Maclin,North Texas,American,12,57,1004,17.6,11,83.7,0,0,,0,0,57,1004,17.6,11,
34,Jabre Barber*,Troy,Sun Belt,14,75,999,13.3,5,71.4,3,16,5.3,0,1.1,78,1015,13,5,
35,Luke McCaffrey*,Rice,American,13,71,992,14,13,76.3,15,117,7.8,0,9,86,1109,12.9,13,
36,Brennan Presley*,Oklahoma State,Big 12,14,101,991,9.8,6,70.8,11,41,3.7,2,2.9,112,1032,9.2,8,
37,Tre Harris*,Ole Miss,SEC,12,54,985,18.2,8,82.1,0,0,,0,0,54,985,18.2,8,
38,Malachi Corley*,Western Kentucky,CUSA,12,79,984,12.5,11,82,4,11,2.8,0,0.9,83,995,12,11,
39,Jayden Higgins*,Iowa State,Big 12,13,53,983,18.5,6,75.6,0,0,,0,0,53,983,18.5,6,
40,Ricky Pearsall,Florida,SEC,12,65,965,14.8,4,80.4,3,62,20.7,2,5.2,68,1027,15.1,6,
41,Drake Stoops*,Oklahoma,Big 12,13,84,962,11.5,10,74,4,8,2,0,0.6,88,970,11,10,
42,Khaleb Hood*,Georgia Southern,Sun Belt,13,101,948,9.4,5,72.9,3,23,7.7,0,1.8,104,971,9.3,5,
43,Terrell Vaughn*,Utah State,MWC,13,89,933,10.5,11,71.8,4,3,0.8,0,0.2,93,936,10.1,11,
44,Josh Kelly,Washington State,Pac-12,12,61,923,15.1,8,76.9,1,3,3,0,0.3,62,926,14.9,8,
45,Xavier Weaver,Colorado,Pac-12,11,68,908,13.4,4,82.5,2,15,7.5,2,1.4,70,923,13.2,6,
46,Kaedin Robinson*,Appalachian State,Sun Belt,14,67,905,13.5,10,64.6,1,1,1,0,0.1,68,906,13.3,10,
47,Demeer Blankumsee*,Memphis,American,13,53,901,17,7,69.3,2,15,7.5,0,1.2,55,916,16.7,7,
48,Kobe Hudson*,UCF,Big 12,13,44,900,20.5,8,69.2,1,-8,-8,0,-0.6,45,892,19.8,8,
49,Joey Hobert*,Texas State,Sun Belt,11,76,895,11.8,8,81.4,1,-1,-1,0,-0.1,77,894,11.6,8,
50,Rashod Owens*,Oklahoma State,Big 12,14,63,895,14.2,5,63.9,0,0,,0,0,63,895,14.2,5,
51,Jamaal Pritchett*,South Alabama,Sun Belt,13,57,883,15.5,8,67.9,0,0,,0,0,57,883,15.5,8,
52,Robert Lewis*,Georgia State,Sun Belt,12,70,877,12.5,7,73.1,0,0,,0,0,70,877,12.5,7,
53,Ashtyn Hawkins*,Texas State,Sun Belt,13,55,874,15.9,3,67.2,1,-2,-2,0,-0.2,56,872,15.6,3,
54,Eric McAlister*,Boise State,MWC,9,47,873,18.6,5,97,0,0,,0,0,47,873,18.6,5,
55,Jacolby George*,Miami (FL),ACC,13,57,864,15.2,8,66.5,1,14,14,1,1.1,58,878,15.1,9,
56,Lincoln Victor,Washington State,Pac-12,11,89,860,9.7,5,78.2,3,21,7,1,1.9,92,881,9.6,6,
57,Jamari Thrash*,Louisville,ACC,12,63,858,13.6,6,71.5,1,12,12,1,1,64,870,13.6,7,
58,Tejhaun Palmer,UAB,American,12,47,858,18.3,7,71.5,0,0,,0,0,47,858,18.3,7,
59,Jacob Cowing*,Arizona,Pac-12,13,90,848,9.4,13,65.2,5,26,5.2,0,2,95,874,9.2,13,
60,Adonai Mitchell*,Texas,Big 12,14,55,845,15.4,11,60.4,2,1,0.5,0,0.1,57,846,14.8,11,
61,Kyle Williams,Washington State,Pac-12,12,61,843,13.8,6,70.3,3,-10,-3.3,0,-0.8,64,833,13,6,
62,Kevin Concepcion*,North Carolina State,ACC,13,71,839,11.8,10,64.5,41,320,7.8,0,24.6,112,1159,10.3,10,
63,Will Pauling*,Wisconsin,Big Ten,13,74,837,11.3,6,64.4,1,11,11,0,0.8,75,848,11.3,6,
64,Jordan Moore*,Duke,ACC,13,62,835,13.5,8,64.2,4,2,0.5,0,0.2,66,837,12.7,8,
65,Pofele Ashlock,Hawaii,MWC,13,83,832,10,9,64,0,0,,0,0,83,832,10,9,
66,Daniel Jackson*,Minnesota,Big Ten,13,59,831,14.1,8,63.9,1,-5,-5,0,-0.4,60,826,13.8,8,
67,Dayton Wade*,Ole Miss,SEC,13,55,830,15.1,4,63.8,7,25,3.6,0,1.9,62,855,13.8,4,
68,Jaylin Noel*,Iowa State,Big 12,12,66,820,12.4,7,68.3,1,-1,-1,0,-0.1,67,819,12.2,7,
69,Sam Brown,Houston,Big 12,12,62,815,13.1,3,67.9,0,0,,0,0,62,815,13.1,3,
70,Derwin Burgess Jr.*,Georgia Southern,Sun Belt,13,74,813,11,6,62.5,0,0,,0,0,74,813,11,6,
71,Malachi Fields,Virginia,ACC,12,58,811,14,5,67.6,1,-6,-6,0,-0.5,59,805,13.6,5,
72,Squirrel White*,Tennessee,SEC,13,67,803,12,2,61.8,2,13,6.5,0,1,69,816,11.8,2,
73,Jermaine Burton*,Alabama,SEC,13,39,798,20.5,8,61.4,0,0,,0,0,39,798,20.5,8,
74,Nic Anderson*,Oklahoma,Big 12,13,38,798,21,10,61.4,0,0,,0,0,38,798,21,10,
75,Smoke Harris,Louisiana Tech,CUSA,12,83,796,9.6,4,66.3,9,1,0.1,0,0.1,92,797,8.7,4,
76,Ainias Smith*,Texas A&M,SEC,12,53,795,15,2,66.3,5,21,4.2,0,1.8,58,816,14.1,2,
77,Anthony Simpson,Massachusetts,Ind,12,57,792,13.9,3,66,11,93,8.5,1,7.8,68,885,13,4,
78,Brenden Rice*,USC,Pac-12,12,45,791,17.6,12,65.9,0,0,,0,0,45,791,17.6,12,
79,Jeshaun Jones*,Maryland,Big Ten,13,56,790,14.1,4,60.8,1,-1,-1,0,-0.1,57,789,13.8,4,
80,Roman Wilson*,Michigan,Big Ten,15,48,789,16.4,12,52.6,1,10,10,0,0.7,49,799,16.3,12,
81,Erik Brooks*,Fresno State,MWC,13,60,788,13.1,5,60.6,0,0,,0,0,60,788,13.1,5,
82,Lawrence Arnold*,Kansas,Big 12,13,44,782,17.8,6,60.2,1,10,10,0,0.8,45,792,17.6,6,
83,Noah Smith,Sam Houston,CUSA,12,79,782,9.9,6,65.2,27,102,3.8,2,8.5,106,884,8.3,8,
84,Xzavier Henderson,Cincinnati,Big 12,12,58,782,13.5,3,65.2,0,0,,0,0,58,782,13.5,3,
85,Cyrus Allen,Louisiana Tech,CUSA,11,46,778,16.9,4,70.7,2,-8,-4,0,-0.7,48,770,16,4,
86,Dallin Holker,Colorado State,MWC,12,64,767,12,6,63.9,1,1,1,1,0.1,65,768,11.8,7,
87,Andrew Armstrong,Arkansas,SEC,12,56,764,13.6,5,63.7,1,3,3,0,0.3,57,767,13.5,5,
88,Kole Wilson*,Texas State,Sun Belt,13,66,747,11.3,8,57.5,2,-7,-3.5,0,-0.5,68,740,10.9,8,
89,Silas Bolden*,Oregon State,Pac-12,13,54,746,13.8,5,57.4,9,84,9.3,2,6.5,63,830,13.2,7,
90,Jordan Watkins*,Ole Miss,SEC,13,53,741,14,3,57,1,-9,-9,0,-0.7,54,732,13.6,3,
91,Jared Brown*,Coastal Carolina,Sun Belt,12,58,740,12.8,4,61.7,15,252,16.8,1,21,73,992,13.6,5,
92,Chris Lewis*,Troy,Sun Belt,14,32,735,23,10,52.5,1,1,1,0,0.1,33,736,22.3,10,
93,Jeremiah Hunter*,California,Pac-12,13,63,731,11.6,7,56.2,0,0,,0,0,63,731,11.6,7,
94,Nick Nash*,San Jose State,MWC,13,48,728,15.2,8,56,1,0,0,0,0,49,728,14.9,8,
95,Kamdyn Benjamin,Tulsa,American,12,47,727,15.5,6,60.6,1,8,8,0,0.7,48,735,15.3,6,
96,Justus Ross-Simmons,Colorado State,MWC,12,45,724,16.1,3,60.3,0,0,,0,0,45,724,16.1,3,
97,Tai Felton*,Maryland,Big Ten,13,48,723,15.1,6,55.6,1,16,16,0,1.2,49,739,15.1,6,
98,Bub Means,Pitt,ACC,12,41,721,17.6,6,60.1,0,0,,0,0,41,721,17.6,6,
99,Travis Hunter,Colorado,Pac-12,9,57,721,12.6,5,80.1,0,0,,0,0,57,721,12.6,5,AA
100,Anthony Gould*,Oregon State,Pac-12,11,44,718,16.3,2,65.3,4,22,5.5,0,2,48,740,15.4,2,
101,Cam Johnson*,Northwestern,Big Ten,13,54,715,13.2,6,55,1,8,8,0,0.6,55,723,13.1,6,
102,Brock Bowers*,Georgia,SEC,10,56,714,12.8,6,71.4,6,28,4.7,1,2.8,62,742,12,7,AA
103,Eric Singleton Jr.*,Georgia Tech,ACC,12,48,714,14.9,6,59.5,1,9,9,0,0.8,49,723,14.8,6,
104,Elijhah Badger,Arizona State,Pac-12,11,65,713,11,3,64.8,11,51,4.6,1,4.6,76,764,10.1,4,
105,Chris Brazzell II*,Tulane,American,13,44,711,16.2,5,54.7,0,0,,0,0,44,711,16.2,5,
106,J.J. Jones*,North Carolina,ACC,13,46,711,15.5,3,54.7,0,0,,0,0,46,711,15.5,3,
107,Jalen Moss*,Fresno State,MWC,13,55,706,12.8,6,54.3,0,0,,0,0,55,706,12.8,6,
108,Corey Rucker*,Arkansas State,Sun Belt,13,36,705,19.6,2,54.2,1,6,6,0,0.5,37,711,19.2,2,
109,Bryce Kirtz*,Northwestern,Big Ten,12,49,701,14.3,5,58.4,0,0,,0,0,49,701,14.3,5,
110,Devontez Walker*,North Carolina,ACC,8,41,699,17,7,87.4,3,23,7.7,0,2.9,44,722,16.4,7,
111,Holden Willis,Middle Tennessee State,CUSA,11,46,697,15.2,5,63.4,0,0,,0,0,46,697,15.2,5,
112,Jerjuan Newton*,Toledo,MAC,14,52,696,13.4,9,49.7,1,2,2,0,0.1,53,698,13.2,9,
113,Jalil Farooq*,Oklahoma,Big 12,13,45,694,15.4,2,53.4,17,95,5.6,0,7.3,62,789,12.7,2,
114,Kenneth Womack,Western Michigan,MAC,12,76,691,9.1,1,57.6,0,3,,0,0.3,76,694,9.1,1,
115,Courtney Jackson*,Arkansas State,Sun Belt,13,39,689,17.7,7,53,1,5,5,0,0.4,40,694,17.4,7,
116,Will Sheppard,Vanderbilt,SEC,12,47,684,14.6,8,57,0,0,,0,0,47,684,14.6,8,
117,Ja'Tavion Sanders*,Texas,Big 12,14,45,682,15.2,2,48.7,1,12,12,0,0.9,46,694,15.1,2,
118,Theo Wease*,Missouri,SEC,13,49,682,13.9,6,52.5,0,0,,0,0,49,682,13.9,6,
119,Gage Larvadain*,Miami (OH),MAC,10,42,679,16.2,6,67.9,5,59,11.8,0,5.9,47,738,15.7,6,
120,Ben Sinnott*,Kansas State,Big 12,12,49,676,13.8,6,56.3,0,0,,0,0,49,676,13.8,6,
121,Keandre Lambert-Smith*,Penn State,Big Ten,13,53,673,12.7,4,51.8,2,0,0,0,0,55,673,12.2,4,
122,Perry Carter*,Jacksonville State,CUSA,13,38,672,17.7,4,51.7,6,40,6.7,0,3.1,44,712,16.2,4,
123,Casey Washington,Illinois,Big Ten,12,49,670,13.7,4,55.8,0,0,,0,0,49,670,13.7,4,
124,Isaiah Bond*,Alabama,SEC,14,48,668,13.9,4,47.7,1,3,3,0,0.2,49,671,13.7,4,
125,Da'Quan Felton*,Virginia Tech,ACC,13,38,667,17.6,8,51.3,0,0,,0,0,38,667,17.6,8,
126,Jalon Calhoun*,Duke,ACC,13,50,666,13.3,4,51.2,1,3,3,0,0.2,51,669,13.1,4,
127,Kaden Prather*,Maryland,Big Ten,13,42,666,15.9,5,51.2,1,36,36,0,2.8,43,702,16.3,5,
128,Junior Vandeross III*,Toledo,MAC,14,47,664,14.1,4,47.4,3,38,12.7,0,2.7,50,702,14,4,
129,Sam Wiglusz*,Ohio,MAC,12,56,660,11.8,3,55,1,1,1,0,0.1,57,661,11.6,3,
130,Keon Coleman*,Florida State,ACC,12,50,658,13.2,11,54.8,1,2,2,0,0.2,51,660,12.9,11,
131,Lideatrick Griffin,Mississippi State,SEC,12,50,658,13.2,4,54.8,17,74,4.4,1,6.2,67,732,10.9,5,
132,Logan Loya*,UCLA,Pac-12,13,59,655,11.1,5,50.4,0,0,,0,0,59,655,11.1,5,
133,Jahmal Banks,Wake Forest,ACC,12,59,653,11.1,4,54.4,1,7,7,0,0.6,60,660,11,4,
134,Colston Loveland*,Michigan,Big Ten,15,45,649,14.4,4,43.3,0,0,,0,0,45,649,14.4,4,
135,Amad Anderson Jr.,Temple,American,11,37,647,17.5,3,58.8,2,-6,-3,0,-0.5,39,641,16.4,3,
136,Lewis Bond*,Boston College,ACC,13,52,646,12.4,7,49.7,1,2,2,0,0.2,53,648,12.2,7,
137,Donaven McCulley,Indiana,Big Ten,12,48,644,13.4,6,53.7,3,-1,-0.3,0,-0.1,51,643,12.6,6,
138,Ramel Keyton*,Tennessee,SEC,13,35,642,18.3,6,49.4,0,0,,0,0,35,642,18.3,6,
139,Naiem Simmons*,South Florida,American,13,39,637,16.3,5,49,0,0,,0,0,39,637,16.3,5,
140,Dane Key*,Kentucky,SEC,13,42,636,15.1,6,48.9,0,0,,0,0,42,636,15.1,6,
141,Elijah Metcalf,Middle Tennessee State,CUSA,12,54,634,11.7,5,52.8,1,5,5,0,0.4,55,639,11.6,5,
142,Deion Burks,Purdue,Big Ten,12,47,629,13.4,7,52.4,4,12,3,0,1,51,641,12.6,7,
143,Micah Davis*,Utah State,MWC,11,36,628,17.4,6,57.1,0,0,,0,0,36,628,17.4,6,
144,Harold Fannin Jr.*,Bowling Green,MAC,11,44,623,14.2,6,56.6,14,41,2.9,0,3.7,58,664,11.4,6,
145,Monaray Baldwin,Baylor,Big 12,12,38,623,16.4,4,51.9,3,17,5.7,0,1.4,41,640,15.6,4,
146,Chase Sowell,East Carolina,American,12,47,622,13.2,1,51.8,0,0,,0,0,47,622,13.2,1,
147,Jakarius Caston,Southern Mississippi,Sun Belt,12,33,621,18.8,6,51.8,4,32,8,1,2.7,37,653,17.6,7,
148,Jonathan Brady*,New Mexico State,CUSA,15,39,621,15.9,4,41.4,9,35,3.9,1,2.3,48,656,13.7,5,
149,Johnny Wilson*,Florida State,ACC,10,41,617,15,2,61.7,0,0,,0,0,41,617,15,2,
150,Miles Cross*,Ohio,MAC,11,47,617,13.1,5,56.1,0,0,,0,0,47,617,13.1,5,
151,Taylor Morin,Wake Forest,ACC,12,41,617,15,2,51.4,1,2,2,0,0.2,42,619,14.7,2,
152,Tailique Williams*,Georgia State,Sun Belt,13,49,615,12.6,6,47.3,1,-1,-1,0,-0.1,50,614,12.3,6,
153,Dominic Lovett*,Georgia,SEC,14,54,613,11.4,4,43.8,0,0,,0,0,54,613,11.4,4,
154,Chrishon McCray,Kent State,MAC,9,41,610,14.9,4,67.8,4,22,5.5,0,2.4,45,632,14,4,
155,Damien Alford*,Syracuse,ACC,13,33,610,18.5,3,46.9,0,0,,0,0,33,610,18.5,3,
156,Jacob De Jesus*,Nevada-Las Vegas,MWC,14,60,606,10.1,2,43.3,11,46,4.2,1,3.3,71,652,9.2,3,
157,Cornelius Johnson*,Michigan,Big Ten,15,47,604,12.9,1,40.3,3,40,13.3,0,2.7,50,644,12.9,1,
158,Dalen Cobb*,Georgia Southern,Sun Belt,12,40,601,15,2,50.1,7,51,7.3,0,4.3,47,652,13.9,2,
159,Lawrence Keys III*,Tulane,American,10,33,599,18.2,7,59.9,4,25,6.3,0,2.5,37,624,16.9,7,
160,J. Michael Sturdivant*,UCLA,Pac-12,13,36,597,16.6,4,45.9,0,0,,0,0,36,597,16.6,4,
161,Dalevon Campbell,Nevada,MWC,12,31,594,19.2,2,49.5,1,-1,-1,0,-0.1,32,593,18.5,2,
162,Devaughn Vele*,Utah,Pac-12,10,43,593,13.8,3,59.3,0,0,,0,0,43,593,13.8,3,
163,Jahdae Walker*,Texas A&M,SEC,13,35,590,16.9,2,45.4,0,0,,0,0,35,590,16.9,2,
164,Trond Grizzell*,California,Pac-12,13,39,590,15.1,5,45.4,0,0,,0,0,39,590,15.1,5,
165,Tyrone Howell,Louisiana-Monroe,Sun Belt,12,49,590,12,7,49.2,0,0,,0,0,49,590,12,7,
166,Phillip Brooks*,Kansas State,Big 12,12,53,589,11.1,5,49.1,7,33,4.7,1,2.8,60,622,10.4,6,
167,Quentin Skinner*,Kansas,Big 12,13,29,587,20.2,2,45.2,2,8,4,0,0.6,31,595,19.2,2,
168,Bryson Nesbit*,North Carolina,ACC,12,41,585,14.3,5,48.8,0,0,,0,0,41,585,14.3,5,
169,Justin Joly,Connecticut,Ind,12,56,578,10.3,2,48.2,0,0,,0,0,56,578,10.3,2,
170,Joseph Manjack IV,Houston,Big 12,10,46,577,12.5,6,57.7,2,-3,-1.5,0,-0.3,48,574,12,6,
171,Cade Stover*,Ohio State,Big Ten,12,41,576,14,5,48,0,0,,0,0,41,576,14,5,
172,Konata Mumpfield,Pitt,ACC,12,44,576,13.1,5,48,1,15,15,0,1.3,45,591,13.1,5,
173,Montorie Foster,Michigan State,Big Ten,12,43,576,13.4,3,48,0,0,,0,0,43,576,13.4,3,
174,Jasaiah Gathings,Akron,MAC,12,55,575,10.5,1,47.9,0,0,,0,0,55,575,10.5,1,
175,Tykee Ogle-Kellogg*,UTSA,American,13,33,575,17.4,7,44.2,0,0,,0,0,33,575,17.4,7,
176,Chase Roberts,BYU,Big 12,12,42,573,13.6,5,47.8,2,12,6,0,1,44,585,13.3,5,
177,Jeff Foreman*,Arkansas State,Sun Belt,13,29,573,19.8,4,44.1,0,0,,0,0,29,573,19.8,4,
178,Savion Williams,Texas Christian,Big 12,11,41,573,14,4,52.1,11,62,5.6,0,5.6,52,635,12.2,4,
179,Trent Hudson*,New Mexico State,CUSA,14,36,571,15.9,10,40.8,1,10,10,0,0.7,37,581,15.7,10,
180,Ashton Jeanty*,Boise State,MWC,12,43,569,13.2,5,47.4,220,1347,6.1,14,112.3,263,1916,7.3,19,
181,Deshon Stoudemire*,Troy,Sun Belt,14,43,569,13.2,1,40.6,0,0,,0,0,43,569,13.2,1,
182,Jimmy Horn Jr.,Colorado,Pac-12,12,58,567,9.8,6,47.3,2,18,9,0,1.5,60,585,9.8,6,
183,Christian Horn*,Appalachian State,Sun Belt,14,36,566,15.7,6,40.4,0,0,,0,0,36,566,15.7,6,
184,Colbie Young*,Miami (FL),ACC,12,47,563,12,5,46.9,0,0,,0,0,47,563,12,5,
185,Pat Bryant,Illinois,Big Ten,12,43,560,13,7,46.7,0,0,,0,0,43,560,13,7,
186,Jalen McMillan*,Washington,Pac-12,11,45,559,12.4,5,50.8,3,30,10,1,2.7,48,589,12.3,6,
187,Kyren Lacy*,LSU,SEC,13,30,558,18.6,7,42.9,0,0,,0,0,30,558,18.6,7,
188,Braden Smith,Cincinnati,Big 12,12,43,557,13,4,46.4,2,0,0,0,0,45,557,12.4,4,
189,Xavier White*,Texas Tech,Big 12,13,39,556,14.3,1,42.8,4,3,0.8,0,0.2,43,559,13,1,
190,Luke Grimm*,Kansas,Big 12,13,33,555,16.8,6,42.7,1,-6,-6,0,-0.5,34,549,16.1,6,
191,Cameron Ross,Connecticut,Ind,12,44,552,12.5,1,46,4,9,2.3,0,0.8,48,561,11.7,1,
192,Drake Dabney,Baylor,Big 12,12,33,552,16.7,5,46,0,0,,0,0,33,552,16.7,5,
193,Tayvion Robinson*,Kentucky,SEC,13,41,552,13.5,4,42.5,2,12,6,0,0.9,43,564,13.1,4,
194,Caleb Medford,New Mexico,MWC,12,30,551,18.4,2,45.9,0,0,,0,0,30,551,18.4,2,
195,Jeremiah Ballard,UTEP,CUSA,12,34,551,16.2,1,45.9,0,0,,0,0,34,551,16.2,1,
196,Devin McCuin*,UTSA,American,12,42,546,13,3,45.5,1,10,10,0,0.8,43,556,12.9,3,
197,Barion Brown*,Kentucky,SEC,13,43,539,12.5,4,41.5,12,147,12.3,1,11.3,55,686,12.5,5,
198,Leon Johnson III*,Oklahoma State,Big 12,10,33,539,16.3,1,53.9,0,0,,0,0,33,539,16.3,1,
199,Eugene Wilson III,Florida,SEC,10,61,538,8.8,6,53.8,6,55,9.2,0,5.5,67,593,8.9,6,
200,Jaylin Lane*,Virginia Tech,ACC,12,41,538,13.1,6,44.8,14,51,3.6,0,4.3,55,589,10.7,6,
201,David Martin-Robinson,Temple,American,12,40,537,13.4,4,44.8,9,13,1.4,1,1.1,49,550,11.2,5,
202,John Paul Richardson,Texas Christian,Big 12,12,46,536,11.7,3,44.7,3,12,4,0,1,49,548,11.2,3,
203,Marcus Rosemy-Jacksaint*,Georgia,SEC,13,34,535,15.7,4,41.2,0,0,,0,0,34,535,15.7,4,
204,Odieu Hiliare*,Bowling Green,MAC,13,45,532,11.8,4,40.9,1,12,12,0,0.9,46,544,11.8,4,
205,Trayvon Rudolph*,Northern Illinois,MAC,13,51,531,10.4,2,40.8,22,182,8.3,1,14,73,713,9.8,3,
206,Tyler Brown*,Clemson,ACC,13,52,531,10.2,4,40.8,2,41,20.5,0,3.2,54,572,10.6,4,
207,Daniel George,Akron,MAC,12,52,529,10.2,1,44.1,0,0,,0,0,52,529,10.2,1,
208,Jake Bailey*,SMU,American,14,42,528,12.6,0,37.7,1,10,10,0,0.7,43,538,12.5,0,
209,Tanner McLachlan*,Arizona,Pac-12,13,45,528,11.7,4,40.6,0,0,,0,0,45,528,11.7,4,
210,Jared Wiley,Texas Christian,Big 12,12,47,520,11.1,8,43.3,0,0,,0,0,47,520,11.1,8,
211,RJ Maryland*,SMU,American,14,34,518,15.2,7,37,0,0,,0,0,34,518,15.2,7,
212,Jaelen Gill*,Fresno State,MWC,13,49,516,10.5,6,39.7,10,24,2.4,0,1.8,59,540,9.2,6,
213,Emeka Egbuka*,Ohio State,Big Ten,10,41,515,12.6,4,51.5,5,25,5,0,2.5,46,540,11.7,4,
214,Evan Stewart*,Texas A&M,SEC,8,38,514,13.5,4,64.3,1,-3,-3,0,-0.4,39,511,13.1,4,
215,Dalvin Smith*,Western Kentucky,CUSA,11,50,513,10.3,6,46.6,1,25,25,0,2.3,51,538,10.5,6,
216,Beaux Collins*,Clemson,ACC,11,38,510,13.4,3,46.4,0,0,,0,0,38,510,13.4,3,
217,Mac Dalena*,Fresno State,MWC,13,47,509,10.8,3,39.2,1,33,33,0,2.5,48,542,11.3,3,
218,Dante Wright,Temple,American,11,39,507,13,4,46.1,2,5,2.5,0,0.5,41,512,12.5,4,
219,Jordan Whittington*,Texas,Big 12,14,42,505,12,1,36.1,3,18,6,0,1.3,45,523,11.6,1,
220,Jaheim Bell*,Florida State,ACC,13,39,503,12.9,2,38.7,4,2,0.5,1,0.2,43,505,11.7,3,
221,Zavion Thomas,Mississippi State,SEC,11,40,503,12.6,1,45.7,12,23,1.9,0,2.1,52,526,10.1,1,
222,Malik Rutherford*,Georgia Tech,ACC,13,46,502,10.9,4,38.6,3,17,5.7,0,1.3,49,519,10.6,4,
223,Reymello Murphy*,Old Dominion,Sun Belt,13,28,502,17.9,3,38.6,0,0,,0,0,28,502,17.9,3,
224,Devin Carter*,West Virginia,Big 12,12,27,501,18.6,2,41.8,0,0,,0,0,27,501,18.6,2,
225,Jake Briningstool*,Clemson,ACC,13,50,498,10,5,38.3,0,0,,0,0,50,498,10,5,
226,Latreal Jones,Southern Mississippi,Sun Belt,12,36,498,13.8,3,41.5,0,0,,0,0,36,498,13.8,3,
227,Marlyn Johnson,Buffalo,MAC,12,40,494,12.4,4,41.2,0,0,,0,0,40,494,12.4,4,
228,Corey Dyches*,Maryland,Big Ten,11,49,491,10,2,44.6,0,0,,0,0,49,491,10,2,
