Rk,Player,Team,Conf,G,Receiving_Rec,Receiving_Yds,Receiving_Yards_Per_Rec,Receiving_TD,Receiving_Yards_Per_Game,Rushing_Att,Rushing_Yds,Rushing_Yards_Per_Att,Rushing_TD,Rushing_Yards_Per_Game,Scrimmage_Plays,Scrimmage_Yds,Scrimmage_Yards_Per_Play,Scrimmage_TD,Awards
1874,Jackson Gister,Rutgers,Big Ten,5,1,11,11,0,2.2,0,0,,0,0,1,11,11,0,
1875,Jay Coyne,Michigan State,Big Ten,12,2,11,5.5,1,0.9,0,0,,0,0,2,11,5.5,1,
1876,Joseph Dodds,Baylor,Big 12,9,2,11,5.5,0,1.2,26,104,4,1,11.6,28,115,4.1,1,
1877,Keron Milton,Georgia State,Sun Belt,10,2,11,5.5,0,1.1,0,0,,0,0,2,11,5.5,0,
1878,Keyan Burnett*,Arizona,Big 12,4,2,11,5.5,0,2.8,0,0,,0,0,2,11,5.5,0,
1879,Lucas Farrington*,Jacksonville State,CUSA,4,1,11,11,0,2.8,5,14,2.8,0,3.5,6,25,4.2,0,
1880,Marquis Crosby,Oregon State,Ind,11,2,11,5.5,1,1,3,4,1.3,0,0.4,5,15,3,1,
1881,Mason Dossett,Baylor,Big 12,2,1,11,11,0,5.5,0,0,,0,0,1,11,11,0,
1882,Max Bredeson*,Michigan,Big Ten,11,2,11,5.5,0,1,0,0,,0,0,2,11,5.5,0,
1883,Ryan Browne,Purdue,Big Ten,12,2,11,5.5,1,0.9,66,206,3.1,4,17.2,68,217,3.2,5,
1884,Tank Boston*,North Carolina State,ACC,3,2,11,5.5,0,3.7,0,0,,0,0,2,11,5.5,0,
1885,Taylor Spierto,Florida,SEC,11,1,11,11,1,1,0,0,,0,0,1,11,11,1,
1886,Taz Williams Jr.,Baylor,Big 12,4,1,11,11,0,2.8,0,0,,0,0,1,11,11,0,
1887,Teitum Tuioti*,Oregon,Big Ten,15,1,11,11,0,0.7,0,0,,0,0,1,11,11,0,
1888,Tyler Wrenn,UCF,Big 12,2,1,11,11,0,5.5,1,8,8,0,4,2,19,9.5,0,
1889,AJ Ia*,Arizona State,Big 12,9,1,10,10,0,1.1,0,0,,0,0,1,10,10,0,
1890,Brandon Young Jr.*,North Texas,American,14,2,10,5,1,0.7,0,0,,0,0,2,10,5,1,
1891,Braxton Woodson*,Navy,American,10,1,10,10,0,1,44,414,9.4,6,41.4,45,424,9.4,6,
1892,Brock Lium*,Fresno State,MWC,3,2,10,5,0,3.3,0,0,,0,0,2,10,5,0,
1893,Bryson Kuzdzal*,Michigan,Big Ten,9,4,10,2.5,0,1.1,76,326,4.3,4,36.2,80,336,4.2,4,
1894,David Eziomume*,Clemson,ACC,9,3,10,3.3,0,1.1,16,71,4.4,0,7.9,19,81,4.3,0,
1895,Da'Wain Lofton,Oklahoma State,Big 12,1,1,10,10,0,10,0,0,,0,0,1,10,10,0,
1896,Demetres Samuel Jr.,Syracuse,ACC,12,1,10,10,0,0.8,1,1,1,0,0.1,2,11,5.5,0,
1897,Devin Hyatt*,Arizona,Big 12,2,1,10,10,0,5,0,0,,0,0,1,10,10,0,
1898,Ian Schieffelin*,Clemson,ACC,8,2,10,5,0,1.3,0,0,,0,0,2,10,5,0,
1899,Jackson Wade,Florida,SEC,12,1,10,10,0,0.8,0,0,,0,0,1,10,10,0,
1900,Jaydn Ott,Oklahoma,SEC,7,2,10,5,0,1.4,21,68,3.2,0,9.7,23,78,3.4,0,
1901,Jordan Scott,Maryland,Big Ten,7,1,10,10,0,1.4,0,0,,0,0,1,10,10,0,
1902,Josiah McLaurin,Maryland,Big Ten,4,1,10,10,0,2.5,0,0,,0,0,1,10,10,0,
1903,Kache Kaio*,Utah State,MWC,13,2,10,5,0,0.8,0,0,,0,0,2,10,5,0,
1904,Kadenn Rose*,Central Michigan,MAC,3,1,10,10,0,3.3,8,19,2.4,0,6.3,9,29,3.2,0,
1905,Kourdey Glass,Oregon State,Ind,4,2,10,5,0,2.5,2,7,3.5,0,1.8,4,17,4.3,0,
1906,Kyion Grayes*,California,ACC,7,1,10,10,0,1.4,0,0,,0,0,1,10,10,0,
1907,Lofton Howard*,Western Kentucky,CUSA,10,3,10,3.3,0,1,0,0,,0,0,3,10,3.3,0,
1908,Malachi Riley,San Jose State,MWC,1,2,10,5,0,10,0,0,,0,0,2,10,5,0,
1909,Matthew Maxey,Kent State,MAC,1,1,10,10,0,10,0,0,,0,0,1,10,10,0,
1910,Michael Van Buren Jr.*,LSU,SEC,7,1,10,10,0,1.4,48,129,2.7,1,18.4,49,139,2.8,1,
1911,Quincy Brown,Florida Atlantic,American,4,1,10,10,0,2.5,0,0,,0,0,1,10,10,0,
1912,Simeon Price,Colorado,Big 12,4,4,10,2.5,0,2.5,21,143,6.8,2,35.8,25,153,6.1,2,
1913,Troy Grizzle*,Boise State,MWC,14,1,10,10,1,0.7,0,0,,0,0,1,10,10,1,
1914,Tucker Ashcraft,Wisconsin,Big Ten,4,2,10,5,0,2.5,0,0,,0,0,2,10,5,0,
1915,Andrew Burnette*,Louisiana Tech,CUSA,13,2,9,4.5,0,0.7,95,491,5.2,9,37.8,97,500,5.2,9,
1916,Ashton Gray*,North Texas,American,12,1,9,9,0,0.8,58,377,6.5,5,31.4,59,386,6.5,5,
1917,Brady Simmons*,Miami (OH),MAC,7,1,9,9,0,1.3,0,0,,0,0,1,9,9,0,
1918,Brayden Fowler-Nicolosi,Colorado State,MWC,3,1,9,9,0,3,14,-3,-0.2,1,-1,15,6,0.4,1,
1919,Breyahn Townsend*,Coastal Carolina,Sun Belt,9,1,9,9,0,1,12,29,2.4,0,3.2,13,38,2.9,0,
1920,Dailan Goodman,New Mexico State,CUSA,10,1,9,9,0,0.9,2,3,1.5,0,0.3,3,12,4,0,
1921,Dino Kaliakmanis,Rutgers,Big Ten,9,1,9,9,1,1,0,0,,0,0,1,9,9,1,
1922,Dramekco Green*,SMU,ACC,5,2,9,4.5,0,1.8,25,90,3.6,1,18,27,99,3.7,1,
1923,Isaac Torres*,California,ACC,3,1,9,9,0,3,0,0,,0,0,1,9,9,0,
1924,Jaden Reddell,Georgia,SEC,14,1,9,9,0,0.6,0,0,,0,0,1,9,9,0,
1925,Jalynn Williams*,Pitt,ACC,5,1,9,9,0,1.8,5,23,4.6,0,4.6,6,32,5.3,0,
1926,Jayden Thomas*,Virginia,ACC,9,3,9,3,0,1,0,0,,0,0,3,9,3,0,
1927,Jaylen Elder,UAB,American,7,1,9,9,0,1.3,1,4,4,0,0.6,2,13,6.5,0,
1928,Jaziun Patterson*,Iowa,Big Ten,10,3,9,3,0,0.9,60,296,4.9,0,29.6,63,305,4.8,0,
1929,Jeremiah Scoby,Bowling Green,MAC,10,1,9,9,0,0.9,1,9,9,0,0.9,2,18,9,0,
1930,Jerry Cross*,Memphis,American,12,1,9,9,0,0.8,0,0,,0,0,1,9,9,0,
1931,Jordan Andrus,UTEP,CUSA,2,1,9,9,0,4.5,0,0,,0,0,1,9,9,0,
1932,Josiah Abdullah*,Virginia,ACC,5,2,9,4.5,0,1.8,0,0,,0,0,2,9,4.5,0,
1933,Krosse Johnson,Arkansas,SEC,5,1,9,9,0,1.8,0,0,,0,0,1,9,9,0,
1934,Kyle Miller,UCLA,Big Ten,7,2,9,4.5,0,1.3,0,0,,0,0,2,9,4.5,0,
1935,Leyton Smithson*,Washington State,Ind,11,2,9,4.5,0,0.8,0,0,,0,0,2,9,4.5,0,
1936,Malik Clark,South Carolina,SEC,4,1,9,9,0,2.3,0,0,,0,0,1,9,9,0,
1937,Mitch Griffis,Texas Tech,Big 12,7,1,9,9,0,1.3,14,29,2.1,1,4.1,15,38,2.5,1,
1938,Rameir Hardy,Temple,American,7,1,9,9,0,1.3,0,0,,0,0,1,9,9,0,
1939,Rodney Hill,Arkansas,SEC,11,1,9,9,0,0.8,8,36,4.5,0,3.3,9,45,5,0,
1940,Shaun Terry II*,Missouri,SEC,2,1,9,9,0,4.5,0,0,,0,0,1,9,9,0,
1941,Stone Combs,Nevada,MWC,12,1,9,9,0,0.8,0,0,,0,0,1,9,9,0,
1942,Ta'ir Brooks,Charlotte,American,4,1,9,9,0,2.3,0,0,,0,0,1,9,9,0,
1943,Tate Hoover,Ball State,MAC,12,1,9,9,0,0.8,0,0,,0,0,1,9,9,0,
1944,Tripp Walsh,Iowa State,Big 12,12,1,9,9,0,0.8,0,0,,0,0,1,9,9,0,
1945,Zuberi Mobley,Tulane,American,14,3,9,3,0,0.6,39,184,4.7,2,13.1,42,193,4.6,2,
1946,Addison Ostrenga*,Iowa,Big Ten,2,1,8,8,0,4,0,0,,0,0,1,8,8,0,
1947,Briggs Bartosh*,Army,American,7,1,8,8,0,1.1,44,246,5.6,1,35.1,45,254,5.6,1,
1948,Bryson Williams,Michigan State,Big Ten,4,1,8,8,0,2,2,20,10,0,5,3,28,9.3,0,
1949,CC Ezirim*,Toledo,MAC,5,2,8,4,1,1.6,0,0,,0,0,2,8,4,1,
1950,Charles Taplin,Michigan State,Big Ten,4,1,8,8,0,2,0,0,,0,0,1,8,8,0,
1951,Christian Moore,Purdue,Big Ten,12,2,8,4,0,0.7,1,-2,-2,0,-0.2,3,6,2,0,
1952,Colton Hinton*,Coastal Carolina,Sun Belt,6,3,8,2.7,0,1.3,0,0,,0,0,3,8,2.7,0,
1953,Connor Jones*,Toledo,MAC,13,2,8,4,1,0.6,0,0,,0,0,2,8,4,1,
1954,Davon Mitchell*,Louisville,ACC,2,1,8,8,0,4,0,0,,0,0,1,8,8,0,
1955,Fred Robertson*,Louisiana Tech,CUSA,4,2,8,4,0,2,2,0,0,0,0,4,8,2,0,
1956,Grayson Rigdon*,Arizona State,Big 12,6,1,8,8,0,1.3,2,-1,-0.5,0,-0.2,3,7,2.3,0,
1957,Isaac Schoenfeld,Wyoming,MWC,12,1,8,8,0,0.7,0,0,,0,0,1,8,8,0,
1958,Iverson Young*,Missouri State,CUSA,2,1,8,8,0,4,4,21,5.3,0,10.5,5,29,5.8,0,
1959,Jacob Fields*,Louisiana Tech,CUSA,12,2,8,4,0,0.7,1,2,2,0,0.2,3,10,3.3,0,
1960,Jaden Hart,Syracuse,ACC,10,3,8,2.7,0,0.8,15,53,3.5,0,5.3,18,61,3.4,0,
1961,Jamauri McClure,Tulane,American,13,3,8,2.7,0,0.6,83,540,6.5,2,41.5,86,548,6.4,2,
1962,Jemyri Davis,Kansas State,Big 12,4,2,8,4,0,2,0,0,,0,0,2,8,4,0,
1963,Jerry McClure*,San Diego State,MWC,7,1,8,8,0,1.1,0,0,,0,0,1,8,8,0,
1964,Julian Dugger*,Washington State,Ind,9,1,8,8,0,0.9,22,47,2.1,2,5.2,23,55,2.4,2,
1965,Keenan Arcega-Whiteside*,Rice,American,3,1,8,8,0,2.7,0,0,,0,0,1,8,8,0,
1966,Kolin Wilson*,Mississippi State,SEC,5,1,8,8,0,1.6,6,26,4.3,0,5.2,7,34,4.9,0,
1967,Logan Ramper,West Virginia,Big 12,3,1,8,8,0,2.7,0,0,,0,0,1,8,8,0,
1968,Mack Moeller,Kansas,Big 12,11,1,8,8,0,0.7,0,0,,0,0,1,8,8,0,
1969,Malik Leverett*,East Carolina,American,13,1,8,8,0,0.6,0,0,,0,0,1,8,8,0,
1970,Micah Ka'apana*,Michigan,Big Ten,4,1,8,8,0,2,10,38,3.8,0,9.5,11,46,4.2,0,
1971,Ofa Mataele*,Western Michigan,MAC,14,5,8,1.6,0,0.6,57,252,4.4,3,18,62,260,4.2,3,
1972,Rowan Reay*,BYU,Big 12,13,1,8,8,0,0.6,0,0,,0,0,1,8,8,0,
1973,Sir Autry,San Jose State,MWC,3,2,8,4,0,2.7,0,0,,0,0,2,8,4,0,
1974,Trey Johnson,Bowling Green,MAC,11,1,8,8,0,0.7,0,0,,0,0,1,8,8,0,
1975,Trinidad Chambliss*,Ole Miss,SEC,15,1,8,8,0,0.5,133,527,4,8,35.1,134,535,4,8,H-8
1976,Tyson Turner,Texas Tech,Big 12,14,1,8,8,0,0.6,0,0,,0,0,1,8,8,0,
1977,Adam Parks,New Mexico State,CUSA,12,1,7,7,0,0.6,0,0,,0,0,1,7,7,0,
1978,A'Marion Peterson*,UTSA,American,13,2,7,3.5,0,0.5,49,177,3.6,3,13.6,51,184,3.6,3,
1979,Andre Greene Jr.*,Virginia,ACC,3,1,7,7,0,2.3,0,0,,0,0,1,7,7,0,
1980,Bryson Barnes*,Utah State,MWC,13,2,7,3.5,1,0.5,189,740,3.9,10,56.9,191,747,3.9,11,
1981,Caden Veltkamp,Florida Atlantic,American,12,1,7,7,0,0.6,81,45,0.6,4,3.8,82,52,0.6,4,
1982,Cam Sapp*,Pitt,ACC,2,1,7,7,0,3.5,0,0,,0,0,1,7,7,0,
1983,Christian Earls,Purdue,Big Ten,12,1,7,7,0,0.6,0,0,,0,0,1,7,7,0,
1984,Devon Akers,Northern Illinois,MAC,6,1,7,7,1,1.2,0,0,,0,0,1,7,7,1,
1985,Dominic Deluca*,Wake Forest,ACC,10,1,7,7,0,0.7,0,0,,0,0,1,7,7,0,
1986,Emmanuel Adebi*,Vanderbilt,SEC,13,1,7,7,0,0.5,0,0,,0,0,1,7,7,0,
1987,Griffin Reimer*,North Carolina State,ACC,9,1,7,7,0,0.8,0,0,,0,0,1,7,7,0,
1988,Jalil Hall,Purdue,Big Ten,1,1,7,7,0,7,0,0,,0,0,1,7,7,0,
1989,JaMario Clements*,Wake Forest,ACC,7,2,7,3.5,0,1,22,63,2.9,0,9,24,70,2.9,0,
1990,Jay Lindsey,Alabama,SEC,15,2,7,3.5,0,0.5,0,0,,0,0,2,7,3.5,0,
1991,Jayden McGowan,Charlotte,American,1,1,7,7,0,7,0,0,,0,0,1,7,7,0,
1992,JP Mikhael*,Georgia Southern,Sun Belt,12,2,7,3.5,0,0.6,0,0,,0,0,2,7,3.5,0,
1993,Kelan Robinson*,East Carolina,American,13,1,7,7,0,0.5,0,0,,0,0,1,7,7,0,
1994,Kenji Lewis,Northern Illinois,MAC,3,1,7,7,0,2.3,0,0,,0,0,1,7,7,0,
1995,Lee Beebe*,Indiana,Big Ten,3,1,7,7,0,2.3,27,209,7.7,1,69.7,28,216,7.7,1,
1996,Luke Reed,Akron,MAC,10,1,7,7,0,0.7,1,4,4,0,0.4,2,11,5.5,0,
1997,Luke Voorhees*,Boise State,MWC,14,1,7,7,0,0.5,0,0,,0,0,1,7,7,0,
1998,Markus Allen*,Mississippi State,SEC,12,1,7,7,0,0.6,0,0,,0,0,1,7,7,0,
1999,Michael Dever,Texas Tech,Big 12,3,1,7,7,0,2.3,0,0,,0,0,1,7,7,0,
2000,Nathan VanTimmeren*,Central Michigan,MAC,13,1,7,7,0,0.5,0,0,,0,0,1,7,7,0,
2001,Nick Townsend*,Texas,SEC,13,2,7,3.5,0,0.5,2,0,0,1,0,4,7,1.8,1,
2002,Oliver Mitchell Jr.,Tulane,American,14,2,7,3.5,0,0.5,0,0,,0,0,2,7,3.5,0,
2003,Reggie Frischknecht*,BYU,Big 12,6,1,7,7,0,1.2,0,0,,0,0,1,7,7,0,
2004,Rett Andersen*,Texas,SEC,7,1,7,7,0,1,0,0,,0,0,1,7,7,0,
2005,Samari Collier*,Coastal Carolina,Sun Belt,8,1,7,7,0,0.9,71,429,6,7,53.6,72,436,6.1,7,
2006,Shane Porter,Sam Houston,CUSA,6,1,7,7,0,1.2,2,-1,-0.5,0,-0.2,3,6,2,0,
2007,TJ Johnston*,Southern Mississippi,Sun Belt,13,1,7,7,1,0.5,0,0,,0,0,1,7,7,1,
2008,Trelain Maddox*,Georgia Tech,ACC,10,1,7,7,0,0.7,11,38,3.5,1,3.8,12,45,3.8,1,
2009,Tyler J. Williams,Georgia,SEC,2,1,7,7,0,3.5,0,0,,0,0,1,7,7,0,
2010,Weston Wolff*,South Florida,American,8,1,7,7,0,0.9,0,0,,0,0,1,7,7,0,
2011,Zeke Moore,Boston College,ACC,12,2,7,3.5,0,0.6,0,0,,0,0,2,7,3.5,0,
2012,Andre Brown*,Florida International,CUSA,5,1,6,6,0,1.2,0,0,,0,0,1,6,6,0,
2013,Antonio Floyd,Eastern Michigan,MAC,3,1,6,6,0,2,0,0,,0,0,1,6,6,0,
2014,Aziah Johnson,North Carolina,ACC,1,1,6,6,0,6,0,0,,0,0,1,6,6,0,
2015,Braxton Jennings*,Louisville,ACC,4,2,6,3,0,1.5,37,200,5.4,1,50,39,206,5.3,1,
2016,Bryce Duke*,Utah,Big 12,13,2,6,3,1,0.5,16,86,5.4,0,6.6,18,92,5.1,1,
2017,Cam Williams,Notre Dame,Ind,6,1,6,6,0,1,0,0,,0,0,1,6,6,0,
2018,Cam'Ron King,Auburn,SEC,3,1,6,6,0,2,0,0,,0,0,1,6,6,0,
2019,Chase Loftin,Florida State,ACC,4,1,6,6,0,1.5,0,0,,0,0,1,6,6,0,
2020,Chris McMillian,Bowling Green,MAC,9,2,6,3,0,0.7,84,342,4.1,3,38,86,348,4,3,
2021,Clay Nanke,Wyoming,MWC,7,1,6,6,0,0.9,0,0,,0,0,1,6,6,0,
2022,Connor Adair,Charlotte,American,12,2,6,3,0,0.5,2,34,17,0,2.8,4,40,10,0,
2023,Corey Simms*,USC,Big Ten,13,1,6,6,0,0.5,0,0,,0,0,1,6,6,0,
2024,Dakota Taylor,Kent State,MAC,9,1,6,6,0,0.7,0,0,,0,0,1,6,6,0,
2025,D'Angelo Ponds*,Indiana,Big Ten,15,1,6,6,0,0.4,0,0,,0,0,1,6,6,0,
2026,David Kasemervisz*,Rice,American,13,2,6,3,0,0.5,0,0,,0,0,2,6,3,0,
2027,Gabe Fisher*,Vanderbilt,SEC,13,2,6,3,0,0.5,0,0,,0,0,2,6,3,0,
2028,Greyson Labiad,Florida State,ACC,4,1,6,6,0,1.5,0,0,,0,0,1,6,6,0,
2029,Herschel Turner Jr.,Nevada,MWC,10,3,6,2,0,0.6,69,353,5.1,0,35.3,72,359,5,0,
2030,Jacorey Watson,Baylor,Big 12,1,2,6,3,0,6,0,0,,0,0,2,6,3,0,
2031,Jaime Ffrench Jr.*,Texas,SEC,4,1,6,6,0,1.5,0,0,,0,0,1,6,6,0,
2032,Jalen Likely*,Jacksonville State,CUSA,8,3,6,2,0,0.8,7,52,7.4,0,6.5,10,58,5.8,0,
2033,Jeremiah Jones*,Nebraska,Big Ten,1,1,6,6,0,6,0,0,,0,0,1,6,6,0,
2034,Jerome Bettis Jr.,Notre Dame,Ind,1,1,6,6,0,6,0,0,,0,0,1,6,6,0,
2035,Jerrian Parker,Sam Houston,CUSA,12,2,6,3,0,0.5,5,0,0,0,0,7,6,0.9,0,
2036,Jon Denman*,Texas Christian,Big 12,13,3,6,2,0,0.5,50,178,3.6,3,13.7,53,184,3.5,3,
2037,Justin Jones,Auburn,SEC,12,2,6,3,0,0.5,11,53,4.8,0,4.4,13,59,4.5,0,
2038,Kade Eldridge*,Washington,Big Ten,7,1,6,6,0,0.9,1,1,1,1,0.1,2,7,3.5,1,
2039,Kanye Udoh*,Arizona State,Big 12,11,1,6,6,0,0.5,56,240,4.3,2,21.8,57,246,4.3,2,
2040,Landon Roldan,Georgia,SEC,9,1,6,6,0,0.7,1,-1,-1,0,-0.1,2,5,2.5,0,
2041,Logan Blake,Rutgers,Big Ten,10,1,6,6,0,0.6,0,0,,0,0,1,6,6,0,
2042,Richard Young,Alabama,SEC,5,1,6,6,0,1.2,23,64,2.8,2,12.8,24,70,2.9,2,
2043,Tre Averhart*,Louisiana Tech,CUSA,10,1,6,6,1,0.6,0,0,,0,0,1,6,6,1,
2044,Trey Weary*,Tennessee,SEC,11,1,6,6,0,0.5,0,0,,0,0,1,6,6,0,
2045,Wesley Campbell VI,Georgia State,Sun Belt,1,1,6,6,0,6,0,0,,0,0,1,6,6,0,
2046,Antonio Jones,Temple,American,7,1,5,5,0,0.7,0,0,,0,0,1,5,5,0,
2047,Banks Pope*,Clemson,ACC,4,1,5,5,0,1.3,0,0,,0,0,1,5,5,0,
2048,Brady Clough,Boston College,ACC,2,1,5,5,0,2.5,0,0,,0,0,1,5,5,0,
2049,Brandon High*,California,ACC,5,1,5,5,0,1,23,98,4.3,1,19.6,24,103,4.3,1,
2050,Brayden Bockler*,Louisiana Tech,CUSA,13,1,5,5,0,0.4,0,0,,0,0,1,5,5,0,
2051,Brendon McQueen*,Missouri State,CUSA,8,1,5,5,0,0.6,0,0,,0,0,1,5,5,0,
2052,Carmelo Mays*,Georgia Southern,Sun Belt,3,1,5,5,0,1.7,0,0,,0,0,1,5,5,0,
2053,Christian Vaughn*,Hawaii,MWC,11,1,5,5,0,0.5,19,97,5.1,0,8.8,20,102,5.1,0,
2054,Colton Joseph*,Old Dominion,Sun Belt,12,1,5,5,0,0.4,158,1007,6.4,13,83.9,159,1012,6.4,13,
2055,DJ Asiasi,Nevada,MWC,4,1,5,5,0,1.3,0,0,,0,0,1,5,5,0,
2056,Drew Allar*,Penn State,Big Ten,6,1,5,5,0,0.8,36,172,4.8,1,28.7,37,177,4.8,1,
2057,Elijah Faulkner,Massachusetts,MAC,12,1,5,5,0,0.4,40,114,2.9,0,9.5,41,119,2.9,0,
2058,Elijah Thomas,Oklahoma,SEC,13,1,5,5,0,0.4,0,0,,0,0,1,5,5,0,
2059,Evan Poticher,Middle Tennessee State,CUSA,12,1,5,5,0,0.4,0,0,,0,0,1,5,5,0,
2060,Garrison Rippa*,Jacksonville State,CUSA,14,1,5,5,0,0.4,0,0,,0,0,1,5,5,0,
2061,Hudson Cedarland*,Washington State,Ind,9,2,5,2.5,1,0.6,0,0,,0,0,2,5,2.5,1,
2062,Jade Card,Florida Atlantic,American,9,2,5,2.5,0,0.6,0,0,,0,0,2,5,2.5,0,
2063,Jaylen Jenkins*,Texas State,Sun Belt,13,1,5,5,0,0.4,31,170,5.5,2,13.1,32,175,5.5,2,
2064,Joe Griffin,Wisconsin,Big Ten,4,1,5,5,0,1.3,0,0,,0,0,1,5,5,0,
2065,Jordan Brunson*,Miami (OH),MAC,14,1,5,5,0,0.4,164,767,4.7,4,54.8,165,772,4.7,4,
2066,Josh McCray,Georgia,SEC,13,3,5,1.7,0,0.4,53,135,2.5,3,10.4,56,140,2.5,3,
2067,Julian Johnson*,Minnesota,Big Ten,2,1,5,5,0,2.5,0,0,,0,0,1,5,5,0,
2068,Kam Mikell,Colorado,Big 12,10,2,5,2.5,0,0.5,19,75,3.9,0,7.5,21,80,3.8,0,
2069,Keynan Higgins,Colorado State,MWC,4,1,5,5,0,1.3,0,0,,0,0,1,5,5,0,
2070,Mark Gronowski*,Iowa,Big Ten,13,1,5,5,1,0.4,130,545,4.2,16,41.9,131,550,4.2,17,
2071,Max White,Wyoming,MWC,12,1,5,5,0,0.4,23,63,2.7,0,5.3,24,68,2.8,0,
2072,Quaid Carr*,Washington,Big Ten,2,1,5,5,0,2.5,4,14,3.5,0,7,5,19,3.8,0,
2073,Reggie Branch II*,Missouri State,CUSA,4,1,5,5,0,1.3,6,27,4.5,0,6.8,7,32,4.6,0,
2074,Rodney Tisdale Jr.*,Western Kentucky,CUSA,9,2,5,2.5,0,0.6,52,108,2.1,2,12,54,113,2.1,2,
2075,Shaun Boykins*,Louisville,ACC,9,1,5,5,0,0.6,37,190,5.1,1,21.1,38,195,5.1,1,
2076,Stacy Gage,UCF,Big 12,7,1,5,5,0,0.7,13,63,4.8,1,9,14,68,4.9,1,
2077,Taylor Latham,Air Force,MWC,11,1,5,5,0,0.5,1,7,7,0,0.6,2,12,6,0,
2078,Will Kiker*,Georgia Tech,ACC,13,1,5,5,0,0.4,0,0,,0,0,1,5,5,0,
2079,Willy Suarez,Florida State,ACC,6,1,5,5,0,0.8,0,0,,0,0,1,5,5,0,
2080,Arch Manning*,Texas,SEC,13,1,4,4,1,0.3,92,399,4.3,10,30.7,93,403,4.3,11,
2081,Artis Cole*,Rice,American,5,1,4,4,0,0.8,0,0,,0,0,1,4,4,0,
2082,Ashton Locklear*,North Carolina State,ACC,13,1,4,4,0,0.3,0,0,,0,0,1,4,4,0,
2083,Caden Creel*,Jacksonville State,CUSA,14,1,4,4,0,0.3,182,1075,5.9,7,76.8,183,1079,5.9,7,
2084,Daune Morris*,Tennessee,SEC,7,1,4,4,0,0.6,35,133,3.8,1,19,36,137,3.8,1,
2085,Daylon Gordon*,Georgia Tech,ACC,13,1,4,4,0,0.3,4,63,15.8,1,4.8,5,67,13.4,1,
2086,Erik Ronning*,Kennesaw State,CUSA,8,1,4,4,0,0.5,0,0,,0,0,1,4,4,0,
2087,Freddie Brock,Oklahoma State,Big 12,3,3,4,1.3,0,1.3,13,35,2.7,0,11.7,16,39,2.4,0,
2088,Gracen Harris*,Mississippi State,SEC,2,1,4,4,0,2,0,0,,0,0,1,4,4,0,
2089,Grant Norberg,San Jose State,MWC,12,1,4,4,0,0.3,0,0,,0,0,1,4,4,0,
2090,Jaden Alexis*,South Florida,American,6,1,4,4,0,0.7,0,0,,0,0,1,4,4,0,
2091,Jake Reichle,Oregon State,Ind,12,1,4,4,1,0.3,3,6,2,1,0.5,4,10,2.5,2,
2092,Janiran Bonner*,Nebraska,Big Ten,1,1,4,4,0,4,2,4,2,0,4,3,8,2.7,0,
2093,Jeremiah Jordan*,Memphis,American,11,1,4,4,0,0.4,0,0,,0,0,1,4,4,0,
2094,Jhae Drummer,Oregon State,Ind,3,1,4,4,0,1.3,0,0,,0,0,1,4,4,0,
2095,Jordan Fuller,James Madison,Sun Belt,10,1,4,4,0,0.4,82,415,5.1,5,41.5,83,419,5,5,
2096,Juju Preston*,Clemson,ACC,2,1,4,4,0,2,0,0,,0,0,1,4,4,0,
2097,Keaton Cheves*,SMU,ACC,1,1,4,4,0,4,0,0,,0,0,1,4,4,0,
2098,Logan Brooking*,Clemson,ACC,5,1,4,4,1,0.8,0,0,,0,0,1,4,4,1,
2099,Mareyohn Hrabowski*,Western Michigan,MAC,14,1,4,4,1,0.3,0,0,,0,0,1,4,4,1,
2100,Maurice Turner,Tulane,American,8,1,4,4,0,0.5,28,127,4.5,0,15.9,29,131,4.5,0,
2101,Montavin Quisenberry,Kentucky,SEC,2,1,4,4,0,2,0,0,,0,0,1,4,4,0,
2102,Noah Fox-Flores,UCLA,Big Ten,10,1,4,4,1,0.4,0,0,,0,0,1,4,4,1,
2103,River Helms*,Georgia Southern,Sun Belt,1,1,4,4,1,4,0,0,,0,0,1,4,4,1,
2104,Robby Preckel*,Northwestern,Big Ten,12,1,4,4,0,0.3,42,149,3.5,0,12.4,43,153,3.6,0,
2105,Rocco Conti,Air Force,MWC,12,1,4,4,0,0.3,4,24,6,0,2,5,28,5.6,0,
2106,Sean Wilson,Florida Atlantic,American,4,1,4,4,0,1,0,0,,0,0,1,4,4,0,
2107,Tayven Jackson,UCF,Big 12,11,1,4,4,1,0.4,54,85,1.6,3,7.7,55,89,1.6,4,
2108,Tony Kinsler*,Pitt,ACC,12,1,4,4,0,0.3,0,0,,0,0,1,4,4,0,
2109,Troy Stellato,Kentucky,SEC,4,1,4,4,0,1,0,0,,0,0,1,4,4,0,
2110,Tyler Stewart,Temple,American,9,1,4,4,0,0.4,0,0,,0,0,1,4,4,0,
2111,Tylik Hill,Syracuse,ACC,8,1,4,4,0,0.5,24,129,5.4,0,16.1,25,133,5.3,0,
2112,Austin Clemons,Middle Tennessee State,CUSA,3,1,3,3,0,1,3,10,3.3,0,3.3,4,13,3.3,0,
2113,Bear Bachmeier*,BYU,Big 12,14,1,3,3,0,0.2,147,527,3.6,11,37.6,148,530,3.6,11,
2114,Brendan Doyle,Stanford,ACC,12,1,3,3,0,0.3,0,0,,0,0,1,3,3,0,
2115,Carter Jackson,Nevada,MWC,4,1,3,3,0,0.8,8,33,4.1,0,8.3,9,36,4,0,
